FEATURE,FEATURE2,NAME,POP 2010,COUNTY,COUNTY FIPS,STATE,STATE FIPS,LATITUDE,LONGITUDE
Populated Place,-999,Heron Bay,-999,Mobile,097,AL,01,30.3546444,-88.1302777
Populated Place,-999,Baden,-999,Brooks,027,GA,13,30.7174214,-83.5651574
Populated Place,-999,Compass Lake,-999,Jackson,063,FL,12,30.5926937,-85.3927045
Populated Place,-999,Anthony,-999,Marion,083,FL,12,29.2894189,-82.1117588
Populated Place,-999,Intercession City,-999,Osceola,097,FL,12,28.2625124,-81.5078505
Populated Place,-999,Curlew,-999,Pinellas,103,FL,12,28.0530728,-82.7428788
Populated Place,-999,Fort Drum,-999,Okeechobee,093,FL,12,27.5267045,-80.8067268
Populated Place,-999,Nocatee,4524,DeSoto,027,FL,12,27.1603293,-81.8823061
Civil,-999,Easton,-999,Aroostook,003,ME,23,46.6411534,-67.9094691
Civil,-999,Ludlow,-999,Aroostook,003,ME,23,46.1406074,-68.0400222
Civil,-999,Saint Francis,-999,Aroostook,003,ME,23,47.1711474,-68.8897643
Civil,-999,Harmony,-999,Somerset,025,ME,23,44.9739462,-69.5461603
Civil,-999,Caratunk,-999,Somerset,025,ME,23,45.2339425,-69.9900626
Civil,-999,Marshfield,-999,Washington,029,ME,23,44.7331326,-67.4774923
Civil,-999,Roque Bluffs,-999,Washington,029,ME,23,44.6128562,-67.4797131
Civil,-999,Paris,-999,Oxford,017,ME,23,44.2597917,-70.5006152
Populated Place,-999,Ashville,-999,Hancock,009,ME,23,44.4878561,-68.1211205
Civil,-999,Aurora,-999,Hancock,009,ME,23,44.8542374,-68.3280757
Civil,-999,Vassalboro,-999,Kennebec,011,ME,23,44.4592341,-69.6775451
Civil,-999,Lisbon,-999,Androscoggin,001,ME,23,44.0314649,-70.1044975
Civil,-999,North Haven,-999,Knox,013,ME,23,44.1281362,-68.8741989
Civil,-999,Acton,-999,York,031,ME,23,43.5342468,-70.9097847
Populated Place,-999,Germantown,-999,O'Brien,141,IA,19,42.953317,-95.7808457
Populated Place,-999,Jerico,-999,Chickasaw,037,IA,19,43.1846939,-92.2585065
Civil,-999,North Andover,-999,Essex,009,MA,25,42.6987024,-71.1350575
Civil,-999,Wenham,-999,Essex,009,MA,25,42.604261,-70.8911613
Civil,-999,Leverett,-999,Franklin,011,MA,25,42.4520332,-72.5014759
Civil,-999,Charlemont,-999,Franklin,011,MA,25,42.627862,-72.8698183
Populated Place,-999,North Tewksbury,-999,Middlesex,017,MA,25,42.6345362,-71.2458921
Civil,-999,Holden,-999,Worcester,027,MA,25,42.3517586,-71.8634062
Civil,-999,Millville,-999,Worcester,027,MA,25,42.0278756,-71.5808973
Populated Place,-999,Finchford,-999,Black Hawk,013,IA,19,42.6272039,-92.5437998
Populated Place,-999,Gifford,-999,Hardin,083,IA,19,42.2883174,-93.0904802
Populated Place,-999,Hartland,-999,McHenry,111,IL,17,42.3636315,-88.5073165
Populated Place,-999,South Walpole,-999,Norfolk,021,MA,25,42.1042654,-71.2611652
Populated Place,-999,Egypt,-999,Plymouth,023,MA,25,42.2126013,-70.7583751
Populated Place,-999,Cooper,-999,Greene,073,IA,19,41.920262,-94.3446888
Civil,-999,Seekonk,-999,Bristol,005,MA,25,41.808434,-71.3369973
Populated Place,-999,Hyannis,-999,Barnstable,001,MA,25,41.6528887,-70.2827989
Populated Place,-999,Monteith,-999,Guthrie,077,IA,19,41.6313758,-94.428579
Populated Place,-999,Morse,-999,Johnson,103,IA,19,41.7494609,-91.4346125
Populated Place,-999,Wellsboro,-999,LaPorte,091,IN,18,41.497265,-86.7652996
Populated Place,-999,New Elliott,-999,Lake,089,IN,18,41.4930916,-87.4175379
Populated Place,-999,Black Oak,-999,Lake,089,IN,18,41.5661472,-87.3936498
Civil,-999,Oak Bluffs,-999,Dukes,007,MA,25,41.4542793,-70.5619724
Populated Place,-999,Strahan,-999,Mills,129,IA,19,40.9497201,-95.4991631
Populated Place,-999,Linwood,-999,Madison,095,IN,18,40.1936521,-85.6816427
Populated Place,-999,Alquina,-999,Fayette,041,IN,18,39.6128262,-85.0546845
Populated Place,-999,Ady,-999,Harford,025,MD,24,39.638717,-76.3327369
Populated Place,-999,Joppa,-999,Harford,025,MD,24,39.433719,-76.3577373
Populated Place,-999,Chase,-999,Baltimore,005,MD,24,39.3634413,-76.3710704
Populated Place,-999,Broughton,-999,Clay,027,KS,20,39.3213851,-97.05335
Populated Place,-999,Saint Peter,-999,Graham,065,KS,20,39.1897279,-100.0892959
Populated Place,-999,Letts,-999,Decatur,031,IN,18,39.2350513,-85.564973
Populated Place,-999,Hazel Dell,-999,Cumberland,035,IL,17,39.2022607,-88.0411461
Populated Place,-999,Dayton,-999,Howard,027,MD,24,39.2392725,-76.9866438
Populated Place,-999,Trevlac,-999,Brown,013,IN,18,39.2656033,-86.336937
Populated Place,-999,Bryantown,-999,Queen Anne's,035,MD,24,38.9417801,-76.1699486
Populated Place,-999,Furnace Branch,-999,Anne Arundel,003,MD,24,39.1814971,-76.6135773
Civil,-999,Akron,402,Tuscola,157,MI,26,43.5680759,-83.5141259
Civil,-999,Casnovia,319,Muskegon,121,MI,26,43.2347449,-85.7906006
Civil,-999,Volga,208,Clayton,043,IA,19,42.8047058,-91.5409782
Civil,-999,Caledonia,197,Boone,007,IL,17,42.369463,-88.8926041
Civil,-999,Walford,1463,Benton,011,IA,19,41.8783375,-91.8346236
Civil,-999,Adeline,85,Ogle,141,IL,17,42.1433589,-89.4903897
Civil,-999,Wood Dale,13770,DuPage,043,IL,17,41.9633625,-87.9789562
Civil,-999,Burr Ridge,10559,DuPage,043,IL,17,41.7489203,-87.9183919
Civil,-999,Urbandale,39463,Polk,153,IA,19,41.6266555,-93.7121656
Civil,-999,Windsor Heights,4860,Polk,153,IA,19,41.5977669,-93.7082765
Civil,-999,University Heights,1051,Johnson,103,IA,19,41.6550163,-91.5568354
Civil,-999,Saint John,14850,Lake,089,IN,18,41.4500356,-87.4700381
Civil,-999,Valley,1875,Douglas,055,NE,31,41.3127771,-96.3461353
Civil,-999,Arcadia,590,Hancock,063,OH,39,41.1083868,-83.5168725
Civil,-999,Carey,3674,Wyandot,175,OH,39,40.9525551,-83.3824238
Civil,-999,Allendale,53,Worth,227,MO,29,40.4855492,-94.2885672
Civil,-999,Brock,112,Nemaha,127,NE,31,40.4800008,-95.9594476
Civil,-999,Harris,61,Sullivan,211,MO,29,40.305847,-93.3502153
Civil,-999,Spring Grove,344,Wayne,177,IN,18,39.8483812,-84.8941274
Civil,-999,Wilkinson,449,Hancock,059,IN,18,39.8858775,-85.6088646
Civil,-999,Edinburgh,4480,Johnson,081,IN,18,39.3542176,-85.9666577
Civil,County Seat,Versailles,2113,Ripley,137,IN,18,39.0719988,-85.2519035
Civil,County Seat,Vandalia,7042,Fayette,051,IL,17,38.960601,-89.0936778
Civil,County Seat,WaKeeney,1862,Trego,195,KS,20,39.0250082,-99.8795656
Civil,-999,Alhambra,681,Madison,119,IL,17,38.88838,-89.7314813
Civil,-999,Hanover,3546,Jefferson,077,IN,18,38.7142263,-85.4735707
Civil,-999,Windsor,2901,Henry,083,MO,29,38.5322401,-93.5221545
Civil,-999,Elizabeth,162,Harrison,061,IN,18,38.1211819,-85.9741324
Civil,-999,Tennyson,279,Warrick,173,IN,18,38.082272,-87.1183337
Civil,-999,Urbana,417,Dallas,059,MO,29,37.8422577,-93.1668592
Civil,-999,Reeds,95,Jasper,097,MO,29,37.1161702,-94.1657732
Civil,-999,Williamsville,342,Wayne,223,MO,29,36.9711635,-90.5495598
Civil,County Seat,West Plains,11986,Howell,091,MO,29,36.7281154,-91.8523711
Civil,-999,Carleton,2345,Monroe,115,MI,26,42.0592101,-83.3907658
Civil,-999,Shepherd,1515,Isabella,073,MI,26,43.5244747,-84.6947325
Civil,-999,Fairgrove,563,Tuscola,157,MI,26,43.5236323,-83.5432925
Civil,-999,Sparta,4140,Kent,081,MI,26,43.1608578,-85.7100393
Civil,-999,Vernon,783,Shiawassee,155,MI,26,42.9391971,-84.0294082
Civil,-999,Hubbardston,395,Ionia,067,MI,26,43.0922552,-84.8422239
Civil,-999,Holly,6086,Oakland,125,MI,26,42.7919727,-83.6277255
Civil,-999,Belden,115,Cedar,027,NE,31,42.4130563,-97.2067186
Civil,-999,Sholes,21,Wayne,179,NE,31,42.3327792,-97.2944982
Civil,-999,Bartlett,41208,Cook,031,IL,17,41.9950276,-88.1856301
Civil,-999,Crestwood,10950,Cook,031,IL,17,41.6611444,-87.7525511
Civil,-999,Lyons,10729,Cook,031,IL,17,41.8133651,-87.8181128
Civil,-999,Northfield,5420,Cook,031,IL,17,42.09975,-87.7808967
Civil,-999,Orland Park,56767,Cook,031,IL,17,41.6303103,-87.8539425
Civil,-999,Skokie,64784,Cook,031,IL,17,42.0333636,-87.7333934
Civil,-999,Lily Lake,993,Kane,089,IL,17,41.948916,-88.4778586
Civil,-999,Blissfield,3340,Lenawee,091,MI,26,41.8325487,-83.8624411
Civil,-999,Marcellus,1198,Cass,027,MI,26,42.0258779,-85.8155576
Civil,-999,Deer Grove,48,Whiteside,195,IL,17,41.607811,-89.689547
Civil,-999,Ashton,972,Lee,103,IL,17,41.8661417,-89.2212088
Civil,-999,Oak Grove,396,Rock Island,161,IL,17,41.4105894,-90.5706911
Civil,-999,Richland,73,Colfax,037,NE,31,41.4355664,-97.2125375
Civil,-999,Cornlea,36,Platte,141,NE,31,41.6800092,-97.5664373
Civil,-999,Whitehouse,4149,Lucas,095,OH,39,41.5189413,-83.8038284
Civil,-999,Shorewood,15615,Will,197,IL,17,41.5200305,-88.2017293
Civil,-999,Genoa,2336,Ottawa,123,OH,39,41.5181064,-83.359094
Civil,-999,Delta,3103,Fulton,051,OH,39,41.573663,-84.0052236
Civil,-999,Middlefield,2694,Geauga,055,OH,39,41.4619986,-81.0737079
Civil,-999,Seatonville,314,Bureau,011,IL,17,41.3647575,-89.2764763
Civil,-999,Mark,555,Putnam,155,IL,17,41.2644805,-89.2500869
Civil,-999,Irwin,74,Kankakee,091,IL,17,41.0522543,-87.9839333
Civil,-999,Herscher,1591,Kankakee,091,IL,17,41.0491989,-88.0978262
Civil,-999,Manteno,9204,Kankakee,091,IL,17,41.2505881,-87.8314324
Civil,-999,Plymouth,1857,Huron,077,OH,39,40.9956112,-82.6671207
Civil,-999,Seville,2296,Medina,103,OH,39,41.010055,-81.86236
Civil,-999,Fort Jennings,485,Putnam,137,OH,39,40.9064392,-84.296616
Civil,-999,Loudonville,2641,Ashland,005,OH,39,40.6353382,-82.2332144
Civil,-999,Lucas,615,Richland,139,OH,39,40.7050579,-82.4182204
Civil,-999,Middle Point,576,Van Wert,161,OH,39,40.8556045,-84.4471746
Civil,-999,Roanoke,2065,Woodford,203,IL,17,40.7961465,-89.1973042
Civil,-999,Harrod,417,Allen,003,OH,39,40.7064404,-83.9213299
Civil,-999,Arrowsmith,294,McLean,113,IL,17,40.4494787,-88.6317305
Civil,-999,Hudson,1838,McLean,113,IL,17,40.6058688,-88.9872965
Civil,-999,Hopedale,865,Tazewell,179,IL,17,40.4208735,-89.4145404
Civil,-999,Fort Recovery,1430,Mercer,107,OH,39,40.4128241,-84.7763511
Civil,-999,Morral,399,Marion,101,OH,39,40.6878354,-83.2124167
Civil,-999,Moorefield,32,Frontier,063,NE,31,40.6900081,-100.3993066
Civil,-999,Uniopolis,222,Auglaize,011,OH,39,40.6022716,-84.0866125
Civil,-999,Lakeview,1072,Logan,091,OH,39,40.4847717,-83.9229952
Civil,-999,Quincy,706,Logan,091,OH,39,40.2992182,-83.9688273
Civil,-999,Oakwood,1595,Vermilion,183,IL,17,40.1161471,-87.7783592
Civil,-999,San Jose,642,Mason,125,IL,17,40.305598,-89.6028829
Civil,-999,Ruskin,123,Nuckolls,129,NE,31,40.1438979,-97.8692079
Civil,County Seat,Monticello,98,Lewis,111,MO,29,40.1183771,-91.7121074
Civil,-999,Lore City,325,Guernsey,059,OH,39,39.9847938,-81.4584523
Civil,-999,Payson,1026,Adams,001,IL,17,39.8169907,-91.2423657
Civil,-999,Roseville,1852,Muskingum,119,OH,39,39.8072903,-82.0712522
Civil,-999,Norwich,102,Muskingum,119,OH,39,39.9850718,-81.7915186
Civil,-999,Harrisburg,320,Franklin,049,OH,39,39.8095063,-83.1710229
Civil,-999,Obetz,4532,Franklin,049,OH,39,39.8789527,-82.9507363
Civil,-999,Urbancrest,960,Franklin,049,OH,39,39.8975632,-83.0868531
Civil,-999,Arenzville,409,Cass,017,IL,17,39.8769918,-90.3734571
Civil,-999,Ripley,86,Brown,009,IL,17,40.022826,-90.6387392
Civil,-999,Pawnee,2739,Sangamon,167,IL,17,39.5917186,-89.5803739
Civil,-999,Dexter City,129,Noble,121,OH,39,39.657851,-81.4720666
Civil,-999,Miltonsburg,43,Monroe,111,OH,39,39.8306276,-81.1653859
Civil,-999,Tarlton,282,Pickaway,129,OH,39,39.5558964,-82.7760048
Civil,-999,Dalton City,544,Moultrie,139,IL,17,39.7119804,-88.8045162
Civil,-999,Elmira,50,Ray,177,MO,29,39.5072287,-94.1546634
Civil,-999,Hillview,193,Greene,061,IL,17,39.4506034,-90.5412356
Civil,-999,Oakview,375,Clay,047,MO,29,39.2086139,-94.5682886
Civil,-999,Moscow,185,Clermont,025,OH,39,38.8570117,-84.2291017
Civil,-999,Neville,100,Clermont,025,OH,39,38.8100686,-84.2121565
Civil,-999,New Richmond,2582,Clermont,025,OH,39,38.9486757,-84.2799366
Civil,-999,Saint Jacob,1098,Madison,119,IL,17,38.7139365,-89.7681496
Civil,-999,Woodlawn,698,Jefferson,081,IL,17,38.3300497,-89.0325693
Civil,-999,Norris City,1275,White,193,IL,17,37.9811576,-88.3292104
Civil,-999,Baldwin,373,Randolph,157,IL,17,38.1831051,-89.8426029
Civil,-999,Cutler,441,Perry,145,IL,17,38.0322733,-89.5656512
Civil,-999,Diehlstadt,161,Scott,201,MO,29,36.9583841,-89.4309109
Civil,-999,Emerald Beach,228,Barry,009,MO,29,36.5756225,-93.6718592
Civil,-999,Ewing,264,Fleming,069,KY,21,38.4272984,-83.8632557
Civil,County Seat,Brandenburg,2643,Meade,163,KY,21,37.9989592,-86.1694143
Civil,-999,Camargo,1081,Montgomery,173,KY,21,37.9942469,-83.8876978
Civil,-999,Evarts,962,Harlan,095,KY,21,36.8659231,-83.190452
Census,-999,Pine Knot,1621,McCreary,147,KY,21,36.6509124,-84.4385489
Civil,-999,Arlington,324,Carlisle,039,KY,21,36.7903347,-89.012842
Census,-999,Woodlawn,900,Alamance,001,NC,37,36.1101378,-79.2952961
Civil,-999,Altus,758,Franklin,047,AR,05,35.4461965,-93.7624172
Civil,County Seat,Harrisburg,2288,Poinsett,111,AR,05,35.5642472,-90.7167786
Census,-999,Lowesville,2945,Lincoln,109,NC,37,35.4170805,-81.011187
Civil,-999,Hackett,812,Sebastian,131,AR,05,35.1903732,-94.4110494
Census,-999,Mayo,1592,Spartanburg,083,SC,45,35.0840114,-81.8598259
Census,-999,Roebuck,2200,Spartanburg,083,SC,45,34.8795683,-81.9662139
Civil,-999,Hamlet,6495,Richmond,153,NC,37,34.8848775,-79.6942222
Census,-999,McAlmont,1873,Pulaski,119,AR,05,34.808424,-92.181814
Civil,-999,Cammack Village,768,Pulaski,119,AR,05,34.7781471,-92.3490418
Census,-999,Lynchburg,2437,DeSoto,033,MS,28,34.9623166,-90.0959261
Census,-999,Indian Springs,2241,Catoosa,047,GA,13,34.9578536,-85.164397
Civil,County Seat,Bishopville,3471,Lee,061,SC,45,34.2182107,-80.2484056
Civil,-999,Amity,723,Clark,019,AR,05,34.2648201,-93.4610173
Census,-999,Cherryvale,2496,Sumter,085,SC,45,33.955711,-80.4581387
Civil,County Seat,Fayette,4619,Fayette,057,AL,01,33.6845539,-87.8308522
Census,-999,Oak Grove,10291,Calhoun,017,SC,45,33.7782104,-80.9667582
Census,-999,Gloverville,2831,Aiken,003,SC,45,33.5259704,-81.8301117
Census,-999,Mount Olive,4079,Jefferson,073,AL,01,33.67212345,-86.85507636
Civil,-999,Grantville,3041,Coweta,077,GA,13,33.2348419,-84.8357679
Civil,County Seat,Barnesville,6755,Lamar,171,GA,13,33.0545709,-84.1557496
Census,-999,Pearl River,3601,Neshoba,099,MS,28,32.783467,-89.2278423
Civil,-999,Auburn,53380,Lee,081,AL,01,32.6098566,-85.4807825
Civil,-999,Eufaula,13137,Barbour,005,AL,01,31.8912717,-85.1454876
Civil,County Seat,Fitzgerald,9053,Ben Hill,017,GA,13,31.7149082,-83.2526545
Census,-999,Ferry Pass,28921,Escambia,033,FL,12,30.5101959,-87.2124711
Census,-999,Myrtle Grove,15870,Escambia,033,FL,12,30.4210312,-87.3074736
Civil,-999,Hampton,500,Bradford,007,FL,12,29.8644091,-82.1309371
Census,-999,Mathews,2209,Lafourche,057,LA,22,29.6863233,-90.5467525
Census,-999,Homosassa,2578,Citrus,017,FL,12,28.7813722,-82.6151001
Civil,County Seat,Bushnell,2418,Sumter,119,FL,12,28.6649924,-82.1128629
Census,-999,Taft,2205,Orange,095,FL,12,28.4297282,-81.36507
Census,-999,Union Park,9765,Orange,095,FL,12,28.5680564,-81.2861788
Census,-999,Spring Hill,98621,Hernando,053,FL,12,28.476885,-82.525461
Census,-999,Crystal Springs,1327,Pasco,101,FL,12,28.1814008,-82.1575843
Census,-999,Osprey,6100,Sarasota,115,FL,12,27.1961627,-82.4903748
Census,-999,Bokeelia,1780,Lee,071,FL,12,26.7056266,-82.1589815
Civil,-999,Pioneer Village,2030,Bullitt,029,KY,21,38.0606219,-85.6777364
Civil,County Seat,Nicholasville,28015,Jessamine,113,KY,21,37.8806341,-84.5729961
Civil,-999,Pembroke,869,Christian,047,KY,21,36.775878,-87.3555622
Civil,-999,Peach Orchard,135,Clay,021,AR,05,36.2786754,-90.6628897
Civil,-999,Mount Juliet,23671,Wilson,189,TN,47,36.200055,-86.5186054
Civil,State Capital County Seat,Raleigh,403892,Wake,183,NC,37,35.772096,-78.6386145
Civil,-999,Parsons,2373,Decatur,039,TN,47,35.6497909,-88.1267025
Civil,County Seat,Clarksville,9178,Johnson,071,AR,05,35.4714724,-93.4665731
Civil,County Seat,Lewisburg,11100,Marshall,117,TN,47,35.4492404,-86.7888887
Civil,-999,New Hope,2810,Madison,089,AL,01,34.5370339,-86.3944307
Civil,-999,Clinton,8490,Laurens,059,SC,45,34.4726277,-81.8806562
Civil,County Seat,New Albany,8034,Union,145,MS,28,34.4942683,-89.0078418
Civil,-999,Rockport,755,Hot Spring,059,AR,05,34.3875923,-92.8254469
Civil,-999,Moorhead,2405,Sunflower,133,MS,28,33.4501195,-90.5056427
Civil,County Seat,Prescott,3296,Nevada,099,AR,05,33.8026107,-93.3810057
Civil,-999,Midfield,5365,Jefferson,073,AL,01,33.4614966,-86.9088808
Civil,-999,Irondale,12349,Jefferson,073,AL,01,33.5381601,-86.7072102
Civil,-999,Ivey,981,Wilkinson,319,GA,13,32.9070876,-83.2907147
Civil,County Seat,Ruston,21859,Lincoln,061,LA,22,32.5232053,-92.637927
Civil,-999,Pearl,25092,Rankin,121,MS,28,32.2745912,-90.1320311
Civil,County Seat,Mount Vernon,2451,Montgomery,209,GA,13,32.1785145,-82.5945783
Civil,County Seat,Collins,2586,Covington,031,MS,28,31.645443,-89.5553465
Civil,County Seat,Leesville,6612,Vernon,115,LA,22,31.1435194,-93.260998
Civil,-999,Doerun,774,Colquitt,071,GA,13,31.3196267,-83.9171221
Civil,-999,Prichard,22659,Mobile,097,AL,01,30.7387998,-88.0788889
Civil,-999,Kingsland,15946,Camden,039,GA,13,30.7999563,-81.6898261
Civil,-999,Homeland,910,Charlton,049,GA,13,30.8560651,-82.0209492
Civil,-999,Rayne,7953,Acadia,001,LA,22,30.234925,-92.2684617
Civil,-999,Kenner,66702,Jefferson,051,LA,22,29.9940924,-90.2417434
Civil,-999,Jeanerette,5530,Iberia,045,LA,22,29.9110378,-91.6634483
Civil,-999,Indian Rocks Beach,4113,Pinellas,103,FL,12,27.8753005,-82.8512152
Civil,-999,Largo,77648,Pinellas,103,FL,12,27.9094665,-82.7873244
Civil,-999,Port Saint Lucie,164603,Saint Lucie,111,FL,12,27.2939333,-80.3503283
Civil,-999,Miami Springs,13809,Miami-Dade,086,FL,12,25.8223198,-80.289495
Civil,-999,Walton,3635,Boone,015,KY,21,38.8756194,-84.6102213
Civil,County Seat,Warsaw,1615,Gallatin,077,KY,21,38.7833963,-84.9016151
Civil,County Seat,Versailles,8568,Woodford,239,KY,21,38.052576,-84.7299464
Civil,-999,Big Flat,105,Baxter,005,AR,05,36.005073,-92.4043257
Civil,-999,Trinity,6614,Randolph,151,NC,37,35.894581,-79.990873
Civil,-999,Wiederkehr Village,38,Franklin,047,AR,05,35.4731405,-93.7646392
Civil,-999,Bell Buckle,500,Bedford,003,TN,47,35.5917382,-86.3541598
Civil,-999,Calhoun,490,McMinn,107,TN,47,35.296462,-84.7479962
Civil,-999,Angier,4350,Harnett,085,NC,37,35.5071045,-78.7391813
Civil,-999,Magazine,847,Logan,083,AR,05,35.1509249,-93.8068652
Civil,-999,Anderson,282,Lauderdale,077,AL,01,34.9284179,-87.266407
Civil,County Seat,Union,8393,Union,087,SC,45,34.7154123,-81.623711
Civil,County Seat,Summerville,4534,Chattooga,055,GA,13,34.480642,-85.3477343
Civil,-999,Springville,4080,Saint Clair,115,AL,01,33.7750997,-86.4716512
Civil,-999,Temple,4228,Carroll,045,GA,13,33.7370514,-85.032445
Civil,County Seat,West Point,11307,Clay,025,MS,28,33.6076186,-88.6503255
Civil,County Seat,Tuscaloosa,90468,Tuscaloosa,125,AL,01,33.2098407,-87.5691735
Civil,-999,Boligee,328,Greene,063,AL,01,32.7559654,-88.0289072
Civil,-999,Hickory,530,Newton,101,MS,28,32.3176442,-89.0256113
Civil,-999,Campti,1056,Natchitoches,069,LA,22,31.8934954,-93.1182202
Civil,-999,Bluffton,103,Clay,061,GA,13,31.5229496,-84.8677008
Civil,-999,Willacoochee,1391,Atkinson,003,GA,13,31.3407551,-83.0459826
Civil,-999,Brinson,215,Decatur,087,GA,13,30.9768532,-84.7376974
Civil,County Seat,Trenton,1999,Gilchrist,041,FL,12,29.6132942,-82.8176203
Civil,County Seat,Wauchula,5001,Hardee,049,FL,12,27.5472589,-81.8114715
Civil,-999,South Bay,4876,Palm Beach,099,FL,12,26.6639559,-80.7161701
Civil,-999,Norlina,1118,Warren,185,NC,37,36.4457015,-78.1983273
Civil,-999,Murfreesboro,2835,Hertford,091,NC,37,36.4423754,-77.0985753
Civil,-999,Stovall,418,Granville,077,NC,37,36.4481986,-78.5702786
Civil,-999,Mayodan,2478,Rockingham,157,NC,37,36.4123597,-79.9669857
Civil,County Seat,Livingston,4058,Overton,133,TN,47,36.3833961,-85.3230221
Civil,-999,Hobgood,348,Halifax,083,NC,37,36.0298788,-77.3977461
Civil,-999,Strawberry,302,Lawrence,075,AR,05,35.9675726,-91.3212426
Civil,-999,Hudson,3776,Caldwell,027,NC,37,35.8484645,-81.4959267
Civil,-999,Sulphur Rock,456,Independence,063,AR,05,35.751188,-91.5006905
Civil,-999,Grifton,2617,Pitt,147,NC,37,35.3726629,-77.4374642
Civil,-999,Graysville,1502,Rhea,143,TN,47,35.4470137,-85.0844001
Civil,County Seat,Lillington,3194,Harnett,085,NC,37,35.399327,-78.8158528
Civil,-999,Oriental,900,Pamlico,137,NC,37,35.0309956,-76.6929867
Civil,-999,Garland,625,Sampson,163,NC,37,34.7862819,-78.3941689
Civil,-999,Wade,556,Cumberland,051,NC,37,35.1629419,-78.7361323
Civil,-999,Indian Beach,112,Carteret,031,NC,37,34.6865508,-76.8952181
Civil,-999,Pine Knoll Shores,1339,Carteret,031,NC,37,34.6973838,-76.8132697
Civil,-999,Lowrys,200,Chester,023,SC,45,34.8040264,-81.2392529
Civil,-999,Starr,173,Anderson,007,SC,45,34.3770509,-82.6956891
Civil,-999,Hatfield,413,Polk,113,AR,05,34.485662,-94.378547
Civil,-999,Union Grove,77,Marshall,095,AL,01,34.4017589,-86.4491538
Civil,-999,Jonestown,1298,Coahoma,027,MS,28,34.3195524,-90.4556535
Civil,-999,Olanta,563,Florence,041,SC,45,33.9354381,-79.9325705
Civil,-999,Talmo,180,Jackson,157,GA,13,34.185106,-83.7207267
Civil,-999,Ward,91,Saluda,081,SC,45,33.857915,-81.729829
Civil,-999,Doddsville,98,Sunflower,133,MS,28,33.6576158,-90.5248121
Civil,-999,Trafford,646,Jefferson,073,AL,01,33.8181563,-86.7427712
Civil,-999,Morgan City,255,Leflore,083,MS,28,33.3806772,-90.3503632
Civil,-999,Newborn,696,Newton,217,GA,13,33.5170648,-83.6960096
Civil,-999,Mathiston,698,Webster,155,MS,28,33.5401214,-89.1242306
Civil,-999,Vance,170,Orangeburg,075,SC,45,33.4337744,-80.4228665
Civil,-999,Kline,197,Barnwell,011,SC,45,33.1259873,-81.3426069
Civil,-999,Williston,3139,Barnwell,011,SC,45,33.4026478,-81.4201063
Civil,-999,Five Points,141,Chambers,017,AL,01,33.0181788,-85.3502251
Civil,-999,Cuba,346,Sumter,119,AL,01,32.4281952,-88.3764211
Civil,-999,Franklin,149,Macon,087,AL,01,32.4784706,-85.8024562
Civil,-999,Gibsland,979,Bienville,013,LA,22,32.5440413,-93.0529398
Civil,-999,Jonesville,2265,Catahoula,025,LA,22,31.6265595,-91.8181828
Civil,-999,Surrency,201,Appling,001,GA,13,31.7238139,-82.1979012
Civil,-999,Castleberry,583,Conecuh,035,AL,01,31.2990599,-87.0224721
Civil,-999,Clayhatchee,589,Dale,045,AL,01,31.2357293,-85.7227118
Civil,-999,Magnolia Springs,723,Baldwin,003,AL,01,30.3996424,-87.7761001
Civil,-999,Madrid,350,Houston,069,AL,01,31.0357372,-85.3932663
Civil,-999,Kentwood,2198,Tangipahoa,105,LA,22,30.9382358,-90.5089843
Civil,-999,Fort White,567,Columbia,023,FL,12,29.9232908,-82.7137327
Civil,-999,Gueydan,1398,Vermilion,113,LA,22,30.0260404,-92.5084692
Civil,-999,Horseshoe Beach,169,Dixie,029,FL,12,29.4413454,-83.2873552
Civil,-999,Mount Pleasant,67843,Charleston,019,SC,45,32.7940651,-79.8625851
Census,-999,Martin City,500,Flathead,029,MT,30,48.3916314,-114.0381741
Census,-999,Augusta,309,Lewis and Clark,049,MT,30,47.4927251,-112.3922458
Census,-999,Fall City,1993,King,033,WA,53,47.5673238,-121.8887269
Census,-999,Biggs,22,Sherman,055,OR,41,45.669846,-120.8328408
Census,-999,Jennings Lodge,7315,Clackamas,005,OR,41,45.3912314,-122.6125923
Census,-999,James Town,536,Sweetwater,037,WY,56,41.5552418,-109.5168028
Census,-999,Macdoel,133,Siskiyou,093,CA,06,41.8268154,-122.0052851
Census,-999,Benson,1485,Cache,005,UT,49,41.7874286,-111.9302248
Census,-999,Lonetree,49,Uinta,041,WY,56,41.054395,-110.1540419
Census,-999,Gold Hill,230,Boulder,013,CO,08,40.063337,-105.409607
Census,-999,Laytonville,1227,Mendocino,045,CA,06,39.6882116,-123.4827942
Census,-999,Bethel Island,2137,Contra Costa,013,CA,06,38.0149216,-121.6405085
Census,-999,Aptos,6220,Santa Cruz,087,CA,06,36.9771729,-121.8994016
Census,-999,Felton,4057,Santa Cruz,087,CA,06,37.0513374,-122.0732973
Census,-999,Aromas,2650,Monterey,053,CA,06,36.8885646,-121.6430011
Census,-999,Indian Springs,991,Clark,003,NV,32,36.5696826,-115.6705757
Census,-999,East Porterville,6767,Tulare,107,CA,06,36.0574518,-118.9756551
Census,-999,Goshen,3006,Tulare,107,CA,06,36.3510616,-119.4201204
Civil,-999,Ravenden Springs,118,Randolph,121,AR,05,36.316455,-91.2226306
